집계일자,집계시,시작영업소코드,도착영업소코드,TCS차종구분코드,출발도착기준구분코드,통행시간,평활화전통행시간,평균속도,영업소간보정구분코드,교통량,유효교통량,통행시간표준편차,통행시간변동계수,통행시간최대값,통행시간중위값,통행시간최소값,퍼센타일15_85통행시간,최종변경시각,시작영업소이름,시작도로이름,도착영업소이름,도착도로이름
20210622,00,269 ,104 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,지리산,광주대구선,지곡,중부선-대전통영선A
20210622,00,292 ,104 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,진주,남해선A,지곡,중부선-대전통영선A
20210622,00,555 ,104 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북진천,평택-음성선,지곡,중부선-대전통영선A
20210622,00,101 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서울,경부선,남대전,중부선-대전통영선A
20210622,00,101 ,114 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서울,경부선,남대전,중부선-대전통영선A
20210622,00,103 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,수원신갈,경부선,남대전,중부선-대전통영선A
20210622,00,103 ,114 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,수원신갈,경부선,남대전,중부선-대전통영선A
20210622,00,106 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,오산,경부선,남대전,중부선-대전통영선A
20210622,00,109 ,114 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,계룡,호남선지선,남대전,중부선-대전통영선A
20210622,00,109 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,계룡,호남선지선,남대전,중부선-대전통영선A
20210622,00,113 ,114 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,신탄진,경부선,남대전,중부선-대전통영선A
20210622,00,115 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,대전,경부선,남대전,중부선-대전통영선A
20210622,00,115 ,114 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,대전,경부선,남대전,중부선-대전통영선A
20210622,00,119 ,114 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,판암,중부선-대전통영선A,남대전,중부선-대전통영선A
20210622,00,127 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서대구,경부선,남대전,중부선-대전통영선A
20210622,00,127 ,114 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서대구,경부선,남대전,중부선-대전통영선A
20210622,00,129 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북대구,경부선,남대전,중부선-대전통영선A
20210622,00,135 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,경주,경부선,남대전,중부선-대전통영선A
20210622,00,135 ,114 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,경주,경부선,남대전,중부선-대전통영선A
20210622,00,145 ,114 ,4,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,산인,남해제1지선,남대전,중부선-대전통영선A
20210622,00,151 ,114 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,북대전,호남선지선,남대전,중부선-대전통영선A
20210622,00,152 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,유성,호남선지선,남대전,중부선-대전통영선A
20210622,00,152 ,114 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,유성,호남선지선,남대전,중부선-대전통영선A
20210622,00,153 ,114 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서대전,대전남부순환선,남대전,중부선-대전통영선A
20210622,00,153 ,114 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서대전,대전남부순환선,남대전,중부선-대전통영선A
20210622,00,153 ,114 ,3,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,서대전,대전남부순환선,남대전,중부선-대전통영선A
20210622,00,153 ,114 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서대전,대전남부순환선,남대전,중부선-대전통영선A
20210622,00,154 ,114 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,안영,대전남부순환선,남대전,중부선-대전통영선A
20210622,00,156 ,114 ,4,2,2970,2970,77.17,00,5,5,303.93,0.1,3305,3072,2572,513,20210622013032,익산,호남선A,남대전,중부선-대전통영선A
20210622,00,156 ,114 ,3,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,익산,호남선A,남대전,중부선-대전통영선A
20210622,00,158 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,전주,호남선A,남대전,중부선-대전통영선A
20210622,00,158 ,114 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,전주,호남선A,남대전,중부선-대전통영선A
20210622,00,163 ,114 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,정읍,호남선A,남대전,중부선-대전통영선A
20210622,00,163 ,114 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,정읍,호남선A,남대전,중부선-대전통영선A
20210622,00,167 ,114 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,광주,호남선A,남대전,중부선-대전통영선A
20210622,00,167 ,114 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,광주,호남선A,남대전,중부선-대전통영선A
20210622,00,298 ,122 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서산,서해안선,김천,경부선
20210622,00,508 ,122 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,무안,서해안선,김천,경부선
20210622,00,527 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,포항,새만금포항선,김천,경부선
20210622,00,543 ,122 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남안성,평택-음성선,김천,경부선
20210622,00,566 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,점촌함창,중부내륙선,김천,경부선
20210622,00,579 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남세종,당진상주선,김천,경부선
20210622,00,621 ,122 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동대구,대구-부산선,김천,경부선
20210622,00,281 ,113 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,매송,서해안선,신탄진,경부선
20210622,00,291 ,113 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,사천,남해선A,신탄진,경부선
20210622,00,298 ,113 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서산,서해안선,신탄진,경부선
20210622,00,513 ,113 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,고성,중부선-대전통영선A,신탄진,경부선
20210622,00,531 ,113 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,문의,당진상주선,신탄진,경부선
20210622,00,531 ,113 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,문의,당진상주선,신탄진,경부선
20210622,00,541 ,113 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,송탄,평택-음성선,신탄진,경부선
20210622,00,541 ,113 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,송탄,평택-음성선,신탄진,경부선
20210622,00,542 ,113 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서안성,평택-음성선,신탄진,경부선
20210622,00,543 ,113 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남안성,평택-음성선,신탄진,경부선
20210622,00,555 ,113 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,북진천,평택-음성선,신탄진,경부선
20210622,00,101 ,122 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서울,경부선,김천,경부선
20210622,00,111 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,청주,경부선,김천,경부선
20210622,00,116 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,옥천,경부선,김천,경부선
20210622,00,117 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,금강,경부선,김천,경부선
20210622,00,127 ,122 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서대구,경부선,김천,경부선
20210622,00,129 ,122 ,1,2,2219,2219,107.72,00,5,5,197.34,0.08,2528,2108,2060,327,20210622013032,북대구,경부선,김천,경부선
20210622,00,130 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동김천,경부선,김천,경부선
20210622,00,135 ,122 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,경주,경부선,김천,경부선
20210622,00,151 ,122 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북대전,호남선지선,김천,경부선
20210622,00,190 ,122 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동서울,중부선-대전통영선A,김천,경부선
20210622,00,190 ,122 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,동서울,중부선-대전통영선A,김천,경부선
20210622,00,253 ,122 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,김천,경부선
20210622,00,155 ,131 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,논산,호남선A,경산,경부선
20210622,00,162 ,131 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,태인,호남선A,경산,경부선
20210622,00,752 ,750 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,기장철마,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,752 ,750 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,기장철마,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,752 ,750 ,1,2,250,250,80.35,00,17,16,34.59,0.13,334,239,209,87,20210622013032,기장철마,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,753 ,750 ,1,2,381,381,92.79,00,6,6,116.11,0.3,615,344,300,220,20210622013032,금정,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,755 ,750 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,광재,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,757 ,750 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,진영,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,757 ,750 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,진영,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,757 ,750 ,3,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,진영,부산외곽순환선,기장동JC,부산외곽순환선
20210622,00,608 ,544 ,6,2,1312,1312,65.99,00,1,1,0,0,1312,1312,1312,0,20210622013032,남논산하,호남선A,완주,새만금포항선지선
20210622,00,608 ,544 ,1,2,1146,1146,75.55,00,12,10,467.37,0.4,2447,1048,873,1101,20210622013032,남논산하,호남선A,완주,새만금포항선지선
20210622,00,641 ,544 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,울산,울산선,완주,새만금포항선지선
20210622,00,698 ,544 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,진해,남해제3지선,완주,새만금포항선지선
20210622,00,699 ,544 ,5,2,11709,11709,71.19,00,3,3,2725.95,0.23,14717,11008,9402,3720,20210622013032,진해본선,남해제3지선,완주,새만금포항선지선
20210622,00,699 ,544 ,4,2,11083,11083,75.21,00,2,2,0,0,11083,11083,11083,0,20210622013032,진해본선,남해제3지선,완주,새만금포항선지선
20210622,00,760 ,544 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,기장서JC,부산외곽순환선,완주,새만금포항선지선
20210622,00,760 ,544 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,기장서JC,부산외곽순환선,완주,새만금포항선지선
20210622,00,698 ,537 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,진해,남해제3지선,남김천,중부내륙선
20210622,00,698 ,537 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,진해,남해제3지선,남김천,중부내륙선
20210622,00,699 ,537 ,5,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,진해본선,남해제3지선,남김천,중부내륙선
20210622,00,107 ,538 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,안성,경부선,성주,중부내륙선
20210622,00,127 ,538 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서대구,경부선,성주,중부내륙선
20210622,00,134 ,538 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,선산,중부내륙선,성주,중부내륙선
20210622,00,503 ,511 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,줄포,서해안선,무창포,서해안선
20210622,00,504 ,511 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,선운산,서해안선,무창포,서해안선
20210622,00,509 ,511 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,목포,서해안선,무창포,서해안선
20210622,00,509 ,511 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,목포,서해안선,무창포,서해안선
20210622,00,156 ,530 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,익산,호남선A,내장산,호남선A
20210622,00,158 ,530 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,전주,호남선A,내장산,호남선A
20210622,00,166 ,530 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,장성,호남선A,내장산,호남선A
20210622,00,167 ,530 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,광주,호남선A,내장산,호남선A
20210622,00,167 ,530 ,1,2,1031,1031,115.75,00,6,6,175.02,0.16,1246,1003,824,295,20210622013032,광주,호남선A,내장산,호남선A
20210622,00,138 ,751 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,양산,경부선,기장일광(KEC),부산외곽순환선
20210622,00,148 ,751 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서김해,남해선A,기장일광(KEC),부산외곽순환선
20210622,00,149 ,751 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동김해,남해선A,기장일광(KEC),부산외곽순환선
20210622,00,149 ,751 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동김해,남해선A,기장일광(KEC),부산외곽순환선
20210622,00,131 ,545 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,경산,경부선,소양,새만금포항선지선
20210622,00,145 ,545 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,산인,남해제1지선,소양,새만금포항선지선
20210622,00,145 ,545 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,산인,남해제1지선,소양,새만금포항선지선
20210622,00,156 ,545 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,익산,호남선A,소양,새만금포항선지선
20210622,00,164 ,545 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,무주,중부선-대전통영선A,소양,새만금포항선지선
20210622,00,168 ,545 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,덕유산,중부선-대전통영선A,소양,새만금포항선지선
20210622,00,524 ,518 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,청통와촌,새만금포항선,칠곡물류,경부선
20210622,00,527 ,518 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,포항,새만금포항선,칠곡물류,경부선
20210622,00,542 ,518 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서안성,평택-음성선,칠곡물류,경부선
20210622,00,562 ,518 ,4,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,충주,중부내륙선,칠곡물류,경부선
20210622,00,565 ,518 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,문경새재,중부내륙선,칠곡물류,경부선
20210622,00,569 ,518 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북광주,고창-담양선,칠곡물류,경부선
20210622,00,602 ,518 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,풍세상,호남선A,칠곡물류,경부선
20210622,00,569 ,109 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북광주,고창-담양선,계룡,호남선지선
20210622,00,579 ,109 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남세종,당진상주선,계룡,호남선지선
20210622,00,115 ,118 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,대전,경부선,영동,경부선
20210622,00,122 ,118 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,김천,경부선,영동,경부선
20210622,00,123 ,118 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,구미,경부선,영동,경부선
20210622,00,125 ,118 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남구미,경부선,영동,경부선
20210622,00,135 ,118 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,경주,경부선,영동,경부선
20210622,00,527 ,118 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,포항,새만금포항선,영동,경부선
20210622,00,229 ,127 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,북천안,경부선,서대구,경부선
20210622,00,230 ,127 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,팔공산,새만금포항선,서대구,경부선
20210622,00,253 ,127 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,서대구,경부선
20210622,00,253 ,127 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,서대구,경부선
20210622,00,253 ,127 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,서대구,경부선
20210622,00,255 ,127 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서안산,영동선,서대구,경부선
20210622,00,281 ,127 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,매송,서해안선,서대구,경부선
20210622,00,285 ,127 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서평택,서해안선,서대구,경부선
20210622,00,288 ,127 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,당진,서해안선,서대구,경부선
20210622,00,298 ,127 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서산,서해안선,서대구,경부선
20210622,00,518 ,127 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,칠곡물류,경부선,서대구,경부선
20210622,00,518 ,127 ,4,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,칠곡물류,경부선,서대구,경부선
20210622,00,518 ,127 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,칠곡물류,경부선,서대구,경부선
20210622,00,521 ,127 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,단양,중앙선,서대구,경부선
20210622,00,523 ,127 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남제천,중앙선,서대구,경부선
20210622,00,524 ,127 ,6,2,1172,1172,101.24,00,1,1,0,0,1172,1172,1172,0,20210622013032,청통와촌,새만금포항선,서대구,경부선
20210622,00,524 ,127 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,청통와촌,새만금포항선,서대구,경부선
20210622,00,524 ,127 ,1,2,1229,1229,96.54,00,7,6,51.17,0.04,1275,1246,1130,101,20210622013032,청통와촌,새만금포항선,서대구,경부선
20210622,00,525 ,127 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북영천,새만금포항선,서대구,경부선
20210622,00,851 ,101 ,6,2,3305,3305,108.9,00,1,1,0,0,3305,3305,3305,0,20210622013032,서오창,옥산오창선,서울,경부선
20210622,00,851 ,101 ,1,2,3449,3449,104.35,00,6,6,145.35,0.04,3640,3451,3204,305,20210622013032,서오창,옥산오창선,서울,경부선
20210622,00,876 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,양감,평택화성선,서울,경부선
20210622,00,101 ,102 ,6,2,597,597,117.34,00,2,1,0,0,597,597,597,0,20210622013032,서울,경부선,동수원,영동선
20210622,00,101 ,102 ,3,2,660,660,106.14,00,7,7,50.48,0.07,709,683,582,88,20210622013032,서울,경부선,동수원,영동선
20210622,00,101 ,102 ,1,2,598,598,117.15,00,34,31,84.41,0.14,752,600,432,224,20210622013032,서울,경부선,동수원,영동선
20210622,00,103 ,102 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,수원신갈,경부선,동수원,영동선
20210622,00,105 ,102 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,기흥,경부선,동수원,영동선
20210622,00,106 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,오산,경부선,동수원,영동선
20210622,00,107 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,안성,경부선,동수원,영동선
20210622,00,108 ,102 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,천안,경부선,동수원,영동선
20210622,00,113 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,신탄진,경부선,동수원,영동선
20210622,00,127 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서대구,경부선,동수원,영동선
20210622,00,129 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북대구,경부선,동수원,영동선
20210622,00,130 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,동김천,경부선,동수원,영동선
20210622,00,136 ,102 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,음성,평택-음성선,동수원,영동선
20210622,00,239 ,110 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,칠원,중부내륙선,목천,경부선
20210622,00,251 ,110 ,4,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,물금,중앙선지선,목천,경부선
20210622,00,253 ,110 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,목천,경부선
20210622,00,253 ,110 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서서울,서해안선,목천,경부선
20210622,00,254 ,110 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,군자,영동선,목천,경부선
20210622,00,512 ,110 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,연화산,중부선-대전통영선A,목천,경부선
20210622,00,533 ,110 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,보은,당진상주선,목천,경부선
20210622,00,541 ,110 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,송탄,평택-음성선,목천,경부선
20210622,00,542 ,110 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서안성,평택-음성선,목천,경부선
20210622,00,291 ,101 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,사천,남해선A,서울,경부선
20210622,00,291 ,101 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,사천,남해선A,서울,경부선
20210622,00,292 ,101 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,진주,남해선A,서울,경부선
20210622,00,292 ,101 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,진주,남해선A,서울,경부선
20210622,00,293 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,문산,남해선A,서울,경부선
20210622,00,294 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북창원,남해선A,서울,경부선
20210622,00,502 ,101 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,부안,서해안선,서울,경부선
20210622,00,505 ,101 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,고창,서해안선,서울,경부선
20210622,00,509 ,101 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210622013032,목포,서해안선,서울,경부선
20210622,00,515 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,북통영,중부선-대전통영선A,서울,경부선
20210622,00,516 ,101 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,통영,중부선-대전통영선A,서울,경부선
20210622,00,527 ,101 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,포항,새만금포항선,서울,경부선
20210622,00,528 ,101 ,6,2,714,714,116.11,00,3,2,87.68,0.12,776,714,652,86,20210622013032,기흥동탄,경부선,서울,경부선
20210622,00,528 ,101 ,3,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,기흥동탄,경부선,서울,경부선
20210622,00,528 ,101 ,2,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210622013032,기흥동탄,경부선,서울,경부선
20210622,00,528 ,101 ,1,2,694,694,119.46,00,74,66,114.8,0.16,1247,668,550,487,20210622013032,기흥동탄,경부선,서울,경부선
20210622,00,533 ,101 ,1,2,7218,7218,71.11,00,5,5,3148.34,0.43,12305,5353,4865,5208,20210622013032,보은,당진상주선,서울,경부선
20210622,00,534 ,101 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,속리산,당진상주선,서울,경부선
20210622,00,535 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,화서,당진상주선,서울,경부선
20210622,00,536 ,101 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,남상주,당진상주선,서울,경부선
20210622,00,685 ,109 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,서시흥,평택시흥선,계룡,호남선지선
20210622,00,702 ,109 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,속초,동해선,계룡,호남선지선
20210622,00,736 ,109 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210622013032,삼성,중부선-대전통영선A,계룡,호남선지선
20210622,00,101 ,110 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210622013032,서울,경부선,목천,경부선
20210622,00,101 ,110 ,1,2,5048,5048,56.77,00,5,5,1181.32,0.23,7134,4536,4341,1955,20210622013032,서울,경부선,목천,경부선
